timestamp,worker_nombre,worker_ip,cpu_total,ram_total_gb,storage_total_gb,cpu_utilizado_bd,ram_utilizado_bd_gb,storage_utilizado_bd_gb,instancias_running,slices_detalle,cpu_percent_sistema,ram_percent_sistema,disk_percent_sistema,ram_sistema_gb,disk_free_gb,qemu_count
2025-11-26 17:25:28,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:25:28,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:25:28,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:25:28,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.2,27.7,35.5,1.06,6.13,0
2025-11-26 17:25:28,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.7,28.0,39.3,1.08,5.77,0
2025-11-26 17:25:28,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.2,27.8,38.4,1.07,5.86,0
2025-11-26 17:25:38,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:25:38,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:25:38,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:25:38,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.7,35.5,1.06,6.13,0
2025-11-26 17:25:38,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.0,28.0,39.3,1.08,5.77,0
2025-11-26 17:25:38,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.2,27.8,38.4,1.07,5.86,0
2025-11-26 17:25:48,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:25:48,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:25:48,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:25:48,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.7,35.5,1.06,6.13,0
2025-11-26 17:25:48,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.5,28.0,39.3,1.08,5.77,0
2025-11-26 17:25:48,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.7,27.8,38.4,1.07,5.86,0
2025-11-26 17:25:58,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:25:58,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:25:58,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:25:58,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.5,27.7,35.5,1.06,6.13,0
2025-11-26 17:25:58,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.3,28.0,39.3,1.08,5.77,0
2025-11-26 17:25:58,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.2,27.8,38.4,1.07,5.86,0
2025-11-26 17:26:08,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:26:08,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:26:08,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:26:08,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.3,27.7,35.5,1.06,6.13,0
2025-11-26 17:26:08,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.2,28.0,39.3,1.08,5.77,0
2025-11-26 17:26:08,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.0,27.8,38.4,1.07,5.86,0
2025-11-26 17:26:18,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:26:18,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:26:18,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:26:18,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.2,27.7,35.5,1.06,6.13,0
2025-11-26 17:26:18,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.5,28.0,39.3,1.08,5.77,0
2025-11-26 17:26:18,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:26:28,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:26:28,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:26:28,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:26:28,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.2,27.7,35.5,1.06,6.13,0
2025-11-26 17:26:28,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.3,28.0,39.3,1.08,5.77,0
2025-11-26 17:26:28,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.2,27.8,38.4,1.07,5.86,0
2025-11-26 17:26:38,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:26:38,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:26:38,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:26:38,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.3,27.7,35.5,1.06,6.13,0
2025-11-26 17:26:38,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.3,28.0,39.3,1.08,5.77,0
2025-11-26 17:26:38,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.2,27.8,38.4,1.07,5.86,0
2025-11-26 17:26:48,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:26:48,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:26:48,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:26:48,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.3,27.7,35.5,1.06,6.13,0
2025-11-26 17:26:48,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.2,28.0,39.3,1.08,5.77,0
2025-11-26 17:26:48,worker2,N/A,4,3.84,9.51,0,0,0,0,,1.0,27.8,38.4,1.07,5.86,0
2025-11-26 17:26:58,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:26:58,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:26:58,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:26:58,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.2,27.7,35.5,1.06,6.13,0
2025-11-26 17:26:58,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.5,28.0,39.3,1.08,5.77,0
2025-11-26 17:26:58,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.0,27.8,38.4,1.07,5.86,0
2025-11-26 17:27:08,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:27:08,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:27:08,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:27:08,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.3,27.7,35.5,1.06,6.13,0
2025-11-26 17:27:08,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.3,28.0,39.3,1.08,5.77,0
2025-11-26 17:27:08,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:27:18,server4,N/A,4,7.76,9.5,3.2,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:27:18,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:27:18,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:27:18,worker1,N/A,4,3.84,9.5,0,0,0,0,,1.0,27.7,35.5,1.06,6.13,0
2025-11-26 17:27:18,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.2,28.0,39.3,1.08,5.77,0
2025-11-26 17:27:18,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:27:28,server4,N/A,4,7.76,9.5,0,3.4,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:27:28,server2,N/A,4,3.84,9.51,2,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:27:28,server3,N/A,4,3.84,9.52,3,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:27:28,worker1,N/A,4,3.84,9.5,4,0,0,0,,3.5,27.6,35.5,1.06,6.13,0
2025-11-26 17:27:28,worker3,N/A,4,3.84,9.51,5,0,0,0,,0.3,28.0,39.3,1.08,5.77,0
2025-11-26 17:27:28,worker2,N/A,4,3.84,9.51,6,0,0,0,,0.0,27.8,38.4,1.07,5.86,0
2025-11-26 17:27:38,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:27:38,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:27:38,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:27:38,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.3,27.6,35.5,1.06,6.13,0
2025-11-26 17:27:38,worker3,N/A,4,3.84,9.51,0,0,0,0,,1.3,28.0,39.3,1.08,5.77,0
2025-11-26 17:27:38,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.0,27.8,38.4,1.07,5.86,0
2025-11-26 17:27:48,server4,N/A,4,7.76,9.5,3.4,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:27:48,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:27:48,server3,N/A,4,3.84,9.52,0,0,0,0,,0,27.2,42.0,1.04,5.52,1
2025-11-26 17:27:48,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.3,27.6,35.5,1.06,6.13,0
2025-11-26 17:27:48,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.3,28.0,39.3,1.08,5.77,0
2025-11-26 17:27:48,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.7,27.8,38.4,1.07,5.86,0
2025-11-26 17:27:58,server4,N/A,4,7.76,9.5,3.4,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:27:58,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:27:58,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:27:58,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.6,35.5,1.06,6.13,0
2025-11-26 17:27:58,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.5,28.0,39.3,1.08,5.77,0
2025-11-26 17:27:58,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:28:08,server4,N/A,4,7.76,9.5,3.4,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:28:08,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:28:08,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:28:08,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.5,27.6,35.5,1.06,6.13,0
2025-11-26 17:28:08,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.2,28.0,39.3,1.08,5.77,0
2025-11-26 17:28:08,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.8,27.8,38.4,1.07,5.86,0
2025-11-26 17:28:18,server4,N/A,4,7.76,9.5,3.4,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:28:18,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:28:18,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:28:18,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.6,35.5,1.06,6.13,0
2025-11-26 17:28:18,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.0,28.0,39.3,1.08,5.77,0
2025-11-26 17:28:18,worker2,N/A,4,3.84,9.51,0,0,0,0,,2.0,27.8,38.4,1.07,5.86,0
2025-11-26 17:28:28,server4,N/A,4,7.76,9.5,3.4,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:28:28,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:28:28,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:28:28,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.6,35.5,1.06,6.13,0
2025-11-26 17:28:28,worker3,N/A,4,3.84,9.51,4,0,0,0,,0.3,28.0,39.3,1.08,5.77,0
2025-11-26 17:28:28,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:28:38,server4,N/A,4,7.76,9.5,3.4,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:28:38,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:28:38,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:28:38,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.3,27.6,35.5,1.06,6.13,0
2025-11-26 17:28:38,worker3,N/A,4,3.84,9.51,4,0,0,0,,0.3,28.0,39.3,1.08,5.77,0
2025-11-26 17:28:38,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:28:48,server4,N/A,4,7.76,9.5,3.4,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:28:48,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:28:48,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:28:48,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.6,35.5,1.06,6.13,0
