timestamp,worker_nombre,worker_ip,cpu_total,ram_total_gb,storage_total_gb,cpu_utilizado_bd,ram_utilizado_bd_gb,storage_utilizado_bd_gb,instancias_running,slices_detalle,cpu_percent_sistema,ram_percent_sistema,disk_percent_sistema,ram_sistema_gb,disk_free_gb,qemu_count
2025-11-26 17:28:48,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.2,28.0,39.3,1.08,5.77,0
2025-11-26 17:28:48,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:28:58,server4,N/A,4,7.76,9.5,3.4,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:28:58,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:28:58,server3,N/A,4,3.84,9.52,3.2,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:28:58,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.2,27.6,35.5,1.06,6.13,0
2025-11-26 17:28:58,worker3,N/A,4,3.84,9.51,4,0,0,0,,0.3,28.0,39.3,1.08,5.77,0
2025-11-26 17:28:58,worker2,N/A,4,3.84,9.51,0,0,0,0,,1.0,27.8,38.4,1.07,5.86,0
2025-11-26 17:29:08,server4,N/A,4,7.76,9.5,3.4,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:29:08,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:29:08,server3,N/A,4,3.84,9.52,3.2,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:29:08,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.3,27.6,35.5,1.06,6.13,0
2025-11-26 17:29:08,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.2,28.0,39.3,1.08,5.77,0
2025-11-26 17:29:08,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:29:18,server4,N/A,4,7.76,9.5,3.4,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:29:18,server2,N/A,4,3.84,9.51,0,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:29:18,server3,N/A,4,3.84,9.52,3.2,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:29:18,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.5,27.6,35.5,1.06,6.13,0
2025-11-26 17:29:18,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.3,28.0,39.3,1.08,5.77,0
2025-11-26 17:29:18,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:29:28,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:29:28,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:29:28,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:29:28,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.6,35.5,1.06,6.13,0
2025-11-26 17:29:28,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.0,28.0,39.3,1.08,5.77,0
2025-11-26 17:29:28,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:29:39,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:29:39,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:29:39,server3,N/A,4,3.84,9.52,3.2,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:29:39,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.6,35.5,1.06,6.13,0
2025-11-26 17:29:39,worker3,N/A,4,3.84,9.51,4,0,0,0,,4.0,28.0,39.3,1.08,5.77,0
2025-11-26 17:29:39,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.7,27.8,38.4,1.07,5.86,0
2025-11-26 17:29:49,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:29:49,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:29:49,server3,N/A,4,3.84,9.52,3.2,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:29:49,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.3,27.6,35.5,1.06,6.13,0
2025-11-26 17:29:49,worker3,N/A,4,3.84,9.51,3,0,0,0,,0.0,28.0,39.3,1.08,5.77,0
2025-11-26 17:29:49,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:29:59,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:29:59,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:29:59,server3,N/A,4,3.84,9.52,3.2,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:29:59,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.5,27.6,35.5,1.06,6.13,0
2025-11-26 17:29:59,worker3,N/A,4,3.84,9.51,4,0,0,0,,0.5,28.0,39.3,1.08,5.77,0
2025-11-26 17:29:59,worker2,N/A,4,3.84,9.51,0,0,0,0,,1.0,27.8,38.4,1.07,5.86,0
2025-11-26 17:30:09,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:30:09,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:30:09,server3,N/A,4,3.84,9.52,3.2,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:30:09,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.3,27.6,35.5,1.06,6.13,0
2025-11-26 17:30:09,worker3,N/A,4,3.84,9.51,4,0,0,0,,0.0,28.0,39.3,1.08,5.77,0
2025-11-26 17:30:09,worker2,N/A,4,3.84,9.51,0,0,0,0,,1.0,27.8,38.4,1.07,5.86,0
2025-11-26 17:30:19,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:30:19,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:30:19,server3,N/A,4,3.84,9.52,3.2,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:30:19,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.6,35.5,1.06,6.13,0
2025-11-26 17:30:19,worker3,N/A,4,3.84,9.51,3,0,0,0,,0.0,28.0,39.3,1.08,5.77,0
2025-11-26 17:30:19,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.7,27.8,38.4,1.07,5.86,0
2025-11-26 17:30:29,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:30:29,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:30:29,server3,N/A,4,3.84,9.52,3.2,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:30:29,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.6,35.5,1.06,6.13,0
2025-11-26 17:30:29,worker3,N/A,4,3.84,9.51,2,0,0,0,,0.2,28.0,39.3,1.08,5.77,0
2025-11-26 17:30:29,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.7,27.8,38.4,1.07,5.86,0
2025-11-26 17:30:39,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:30:39,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:30:39,server3,N/A,4,3.84,9.52,3.2,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:30:39,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.6,35.5,1.06,6.13,0
2025-11-26 17:30:39,worker3,N/A,4,3.84,9.51,2,0,0,0,,3.7,28.0,39.3,1.08,5.77,0
2025-11-26 17:30:39,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:30:49,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:30:49,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:30:49,server3,N/A,4,3.84,9.52,3.2,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:30:49,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.6,35.5,1.06,6.13,0
2025-11-26 17:30:49,worker3,N/A,4,3.84,9.51,4,0,0,0,,0.2,28.0,39.3,1.08,5.77,0
2025-11-26 17:30:49,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:30:59,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:30:59,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:30:59,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:30:59,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.2,27.6,35.5,1.06,6.13,0
2025-11-26 17:30:59,worker3,N/A,4,3.84,9.51,2,0,0,0,,0.0,28.0,39.3,1.08,5.77,0
2025-11-26 17:30:59,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.7,27.8,38.4,1.07,5.86,0
2025-11-26 17:31:09,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:31:09,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:31:09,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:31:09,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.2,27.6,35.5,1.06,6.13,0
2025-11-26 17:31:09,worker3,N/A,4,3.84,9.51,3,0,0,0,,0.0,28.0,39.3,1.08,5.77,0
2025-11-26 17:31:09,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
2025-11-26 17:31:19,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:31:19,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:31:19,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:31:19,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.6,35.5,1.06,6.13,0
2025-11-26 17:31:19,worker3,N/A,4,3.84,9.51,4,0,0,0,,0.2,28.0,39.3,1.08,5.77,0
2025-11-26 17:31:19,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.7,27.8,38.4,1.07,5.86,0
2025-11-26 17:31:29,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:31:29,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:31:29,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:31:29,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.6,35.5,1.06,6.13,0
2025-11-26 17:31:29,worker3,N/A,4,3.84,9.51,4,0,0,0,,0.0,28.0,39.3,1.08,5.77,0
2025-11-26 17:31:29,worker2,N/A,4,3.84,9.51,0,0,0,0,,1.0,27.8,38.4,1.07,5.86,0
2025-11-26 17:31:39,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:31:39,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:31:39,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:31:39,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.3,27.6,35.5,1.06,6.13,0
2025-11-26 17:31:39,worker3,N/A,4,3.84,9.51,4,0,0,0,,0.0,28.0,39.3,1.08,5.77,0
2025-11-26 17:31:39,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.3,27.8,38.4,1.07,5.86,0
2025-11-26 17:31:49,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:31:49,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:31:49,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:31:49,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.2,27.6,35.5,1.06,6.13,0
2025-11-26 17:31:49,worker3,N/A,4,3.84,9.51,4,0,0,0,,0.5,28.0,39.3,1.08,5.77,0
2025-11-26 17:31:49,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.7,27.8,38.4,1.07,5.86,0
2025-11-26 17:31:59,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:31:59,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:31:59,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:31:59,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.0,27.6,35.5,1.06,6.13,0
2025-11-26 17:31:59,worker3,N/A,4,3.84,9.51,4,0,0,0,,0.2,28.0,39.3,1.08,5.77,0
2025-11-26 17:31:59,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.2,27.8,38.4,1.07,5.86,0
2025-11-26 17:32:09,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:32:09,server2,N/A,4,3.84,9.51,4,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:32:09,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:32:09,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.5,27.6,35.5,1.06,6.13,0
2025-11-26 17:32:09,worker3,N/A,4,3.84,9.51,4,0,0,0,,0.0,28.0,39.3,1.08,5.77,0
2025-11-26 17:32:09,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.2,27.8,38.4,1.07,5.86,0
2025-11-26 17:32:19,server4,N/A,4,7.76,9.5,0,0,0,0,,3.0,14.6,38.1,1.13,5.88,1
2025-11-26 17:32:19,server2,N/A,4,3.84,9.51,3.7,0,0,0,,2.3,39.1,36.6,1.5,6.03,1
2025-11-26 17:32:19,server3,N/A,4,3.84,9.52,0,0,0,0,,3.9,27.2,42.0,1.04,5.52,1
2025-11-26 17:32:19,worker1,N/A,4,3.84,9.5,0,0,0,0,,0.3,27.6,35.5,1.06,6.13,0
2025-11-26 17:32:19,worker3,N/A,4,3.84,9.51,0,0,0,0,,0.2,28.0,39.3,1.08,5.77,0
2025-11-26 17:32:19,worker2,N/A,4,3.84,9.51,0,0,0,0,,0.5,27.8,38.4,1.07,5.86,0
